artist,album,release_date,track_number,song,genre,duration
Doctor Octopus,Displaced,2010-7-10,4,Crack Song,Jazz,00:1:35
Doctor Octopus,Displaced,2010-7-10,5,Walk Purchases,Jazz,00:1:51
Doctor Octopus,Displaced,2010-7-10,6,Rush Roast,Jazz,00:3:06
Doctor Octopus,Displaced,2010-7-10,7,Sail,Jazz,00:2:20
Doctor Octopus,Cackle,2010-8-19,1,Rub Trust,Zouk and Tropical,00:0:28
Doctor Octopus,Spoiling A Little Dictionary,2012-2-21,1,Policies Brooks,Jazz,00:5:37
Doctor Octopus,Spoiling A Little Dictionary,2012-2-21,2,Discovery,Soul,00:4:17
Doctor Octopus,Spoiling A Little Dictionary,2012-2-21,3,Waxes Guesses,Soul,00:4:15
Doctor Octopus,Spoiling A Little Dictionary,2012-2-21,4,Schedules,Soul,00:4:02
Doctor Octopus,Spoiling A Little Dictionary,2012-2-21,5,Hiss Dates,Soul,00:5:10
Doctor Octopus,Spoiling A Little Dictionary,2012-2-21,6,Submarines,Jazz,00:2:09
Edwards Ethan,Souring Any Sharpener,1907-5-18,1,Frown Whisper,Soul,00:0:39
Edwards Ethan,Souring Any Sharpener,1907-5-18,2,Hiss,Blues,00:1:58
Fury Jacob "Jake",Chime,2004-11-11,1,Roadside,Blues,00:3:44
Fury Jacob "Jake",Chime,2004-11-11,2,Blast Cackle,Blues,00:4:11
Fury Jacob "Jake",Chime,2004-11-11,3,Hoot,Jazz,00:3:19
Fury Jacob "Jake",Chime,2004-11-11,4,Semiconductors,Jazz,00:0:22
Fury Jacob "Jake",Chime,2004-11-11,5,Leaks Bed,Blues,00:2:01
Fury Jacob "Jake",Chime,2004-11-11,6,Grades,Blues,00:0:56
Fury Jacob "Jake",Chime,2004-11-11,7,Trip Hiss,Blues,00:5:25
Fury Jacob "Jake",Chime,2004-11-11,8,Vote Heat,Blues,00:4:18
Fury Jacob "Jake",Mirrored,2012-9-9,1,Tug,Jazz,00:1:10
Fury Jacob "Jake",Mirrored,2012-9-9,2,Core,Zouk and Tropical,00:4:31
Fury Jacob "Jake",Waves,2014-8-26,1,Blast Objective,Jazz,00:3:10
Fury Jacob "Jake",Waves,2014-8-26,2,Rebounds Bristles,Jazz,00:0:50
Fury Jacob "Jake",Waves,2014-8-26,3,Poach Ride,Jazz,00:4:20
Fury Jacob "Jake",Waves,2014-8-26,4,Whirl Dioxides,Jazz,00:4:18
Fury Jacob "Jake",Waves,2014-8-26,5,Dash Continuity,Zouk and Tropical,00:5:12
Fury Jacob "Jake",Waves,2014-8-26,6,Swim Frighten,Jazz,00:2:40
Fury Jacob "Jake",Waves,2014-8-26,7,Smash,Jazz,00:1:21
Fury Jacob "Jake",Waves,2014-8-26,8,Excesses Acceptor,Zouk and Tropical,00:4:26
Stonecutter,Loaded All Growths,1923-4-18,1,Substances,Jazz,00:1:42
Stonecutter,Loaded All Growths,1923-4-18,2,Blink Workmen,Jazz,00:1:34
Stonecutter,Loaded All Growths,1923-4-18,3,Jar,Jazz,00:5:44
Stonecutter,Loaded All Growths,1923-4-18,4,Stamp Groan,Jazz,00:3:23
Stonecutter,Loaded All Growths,1923-4-18,5,Ring,Jazz,00:3:48
Stonecutter,Relocates All Computations,1922-5-16,1,Dollars,Jazz,00:0:37
Stonecutter,Relocates All Computations,1922-5-16,2,Powders,Soul,00:1:05
Stonecutter,Relocates All Computations,1922-5-16,3,Crawl,Soul,00:3:46
Stonecutter,Boil,1919-1-21,1,Bark,Zouk and Tropical,00:5:31
Stonecutter,Boil,1919-1-21,2,Groan Companies,Blues,00:4:02
Stonecutter,Boil,1919-1-21,3,Cackle Company,Blues,00:0:53
Stonecutter,Boil,1919-1-21,4,Push Chances,Zouk and Tropical,00:4:17
Stonecutter,Boil,1919-1-21,5,Chap,Blues,00:0:34
Stonecutter,Boil,1919-1-21,6,Contents Staplers,Blues,00:2:30
Stonecutter,Boil,1919-1-21,7,Race,Blues,00:3:53
Stonecutter,Boil,1919-1-21,8,Stalk,Zouk and Tropical,00:2:32
Stonecutter,Scream,1905-1-10,1,Chairperson Platter,Soul,00:4:07
Stonecutter,Scream,1905-1-10,2,Helmsman,Soul,00:2:07
Stonecutter,Scream,1905-1-10,3,Toss Lapses,Soul,00:5:55
Stonecutter,Scream,1905-1-10,4,Bath,Zouk and Tropical,00:5:49
Stonecutter,Scream,1905-1-10,5,Chime Whisper,Zouk and Tropical,00:2:54
Swordsman,Coughs,1926-2-27,1,Fountain Worlds,Blues,00:2:53
Swordsman,Coughs,1926-2-27,2,Discontinuations Fireplugs,Blues,00:5:29
Swordsman,Coughs,1926-2-27,3,Camera,Soul,00:3:17
Swordsman,Coughs,1926-2-27,4,Scream Shiver,Blues,00:3:02
Swordsman,Coughs,1926-2-27,5,Labor Environments,Blues,00:5:23
Swordsman,Coughs,1926-2-27,6,Search,Soul,00:3:44
High Evolutionary,Ends,1925-8-19,1,Ring,Jazz,00:5:25
High Evolutionary,Ends,1925-8-19,2,Swing Roll,Jazz,00:4:10
Portal,Fountains,2001-7-3,1,Pretend Search,Zouk and Tropical,00:2:42
Portal,Fountains,2001-7-3,2,Chap Roar,Zouk and Tropical,00:3:19
Portal,Fountains,2001-7-3,3,Tickle,Zouk and Tropical,00:1:23
Portal,Fountains,2001-7-3,4,Hoot Mother,Soul,00:0:53
Portal,Fountains,2001-7-3,5,Rub,Zouk and Tropical,00:4:59
Portal,Acknowledged those Blink,2008-1-28,1,Nod Sod,Soul,00:3:23
Portal,Acknowledged those Blink,2008-1-28,2,Jump,Zouk and Tropical,00:1:18
Portal,Privates,2008-1-19,1,Desk,Blues,00:1:28
Portal,Privates,2008-1-19,2,Contamination Batteries,Soul,00:1:46
Portal,Privates,2008-1-19,3,Shoulder,Soul,00:0:35
Portal,Privates,2008-1-19,4,Whisper,Blues,00:0:26
Portal,Privates,2008-1-19,5,Filters,Soul,00:2:40
Portal,Privates,2008-1-19,6,Hair,Soul,00:3:51
Portal,Initiating,2008-4-28,1,Milk Energies,Soul,00:2:08
Portal,Initiating,2008-4-28,2,Whisper,Blues,00:1:23
Portal,Initiating,2008-4-28,3,Stuff Spoil,Soul,00:3:49
Portal,Initiating,2008-4-28,4,Buzz Priorities,Blues,00:1:11
Portal,Initiating,2008-4-28,5,Juggle Runners,Blues,00:2:39
Portal,Initiating,2008-4-28,6,Chase Peak,Soul,00:4:18
Portal,Initiating,2008-4-28,7,Jump Back,Soul,00:5:10
Kosmos,Joint,2015-8-17,1,Bushings,Blues,00:0:57
Kosmos,Joint,2015-8-17,2,Clearance,Blues,00:4:26
Kosmos,Joint,2015-8-17,3,Seasons,Zouk and Tropical,00:4:52
Kosmos,Joint,2015-8-17,4,Pass,Zouk and Tropical,00:0:47
Kosmos,Joint,2015-8-17,5,Bang Ride,Blues,00:3:19
Kosmos,Joint,2015-8-17,6,Hiss Dissemination,Zouk and Tropical,00:3:09
Kosmos,Joint,2015-8-17,7,Trip Lump,Zouk and Tropical,00:1:02
Kosmos,Joint,2015-8-17,8,Multiplications,Zouk and Tropical,00:4:22
Kosmos,Joint,2015-8-17,9,Transportation,Zouk and Tropical,00:4:51
Kosmos,Activated,2012-1-19,1,Overlays Fold,Zouk and Tropical,00:1:10
Kosmos,Activated,2012-1-19,2,Shiver Silver,Blues,00:1:03
Kosmos,Activated,2012-1-19,3,Toss,Blues,00:1:10
Kosmos,Activated,2012-1-19,4,Facilitation Advancement,Zouk and Tropical,00:5:40
Kosmos,Activated,2012-1-19,5,Hide Calibration,Zouk and Tropical,00:2:24
Kosmos,Activated,2012-1-19,6,Defeat,Blues,00:3:54
Kosmos,Activated,2012-1-19,7,Construction Drawer,Zouk and Tropical,00:1:20
Kosmos,Activated,2012-1-19,8,Exercises Disabilities,Zouk and Tropical,00:2:23
Kosmos,Reinflates that Footings,2015-9-1,1,Ride Certificates,Jazz,00:2:32
Kosmos,Decentralizes,2013-7-24,1,Purr Specialization,Jazz,00:5:30
Kosmos,Spends,2014-7-16,1,Baud,Jazz,00:5:01
Kosmos,Spends,2014-7-16,2,Harness,Jazz,00:5:37
May "Mayday" Parker,Frying My Latitude,1986-4-5,1,Colleges Nurse,Blues,00:1:06
May "Mayday" Parker,Frying My Latitude,1986-4-5,2,Bonds,Soul,00:2:48
May "Mayday" Parker,Frying My Latitude,1986-4-5,3,Hide,Blues,00:3:14
May "Mayday" Parker,Frying My Latitude,1986-4-5,4,Sob Swim,Blues,00:4:12
May "Mayday" Parker,Frying My Latitude,1986-4-5,5,Roast Submarine,Blues,00:2:51
May "Mayday" Parker,Frying My Latitude,1986-4-5,6,Spread,Blues,00:1:05
May "Mayday" Parker,Frying My Latitude,1986-4-5,7,Exhaust Stator,Blues,00:3:08
May "Mayday" Parker,Frying My Latitude,1986-4-5,8,Growl,Blues,00:2:13
May "Mayday" Parker,Frying My Latitude,1986-4-5,9,Mix Ring,Soul,00:5:00
May "Mayday" Parker,Refinishes A Lot of Photodiodes,1983-1-6,1,Push Magnet,Zouk and Tropical,00:2:53
May "Mayday" Parker,Refinishes A Lot of Photodiodes,1983-1-6,2,Lenders Dispatches,Soul,00:0:37
May "Mayday" Parker,Bake,1978-8-4,1,Boil,Zouk and Tropical,00:0:48
May "Mayday" Parker,Bake,1978-8-4,2,Trip Roast,Blues,00:5:54
May "Mayday" Parker,Crush,1979-6-12,1,Hum Juggle,Zouk and Tropical,00:5:16
May "Mayday" Parker,Crush,1979-6-12,2,Pass Compliance,Blues,00:0:33
May "Mayday" Parker,Crush,1979-6-12,3,Rust,Blues,00:2:20
May "Mayday" Parker,Stooping My Factor,1976-5-11,1,Travel,Jazz,00:3:49
May "Mayday" Parker,Stooping My Factor,1976-5-11,2,Arch Discards,Jazz,00:5:32
May "Mayday" Parker,Stooping My Factor,1976-5-11,3,Collars,Blues,00:3:38
May "Mayday" Parker,Stooping My Factor,1976-5-11,4,Stalk Feet,Jazz,00:4:04
May "Mayday" Parker,Stooping My Factor,1976-5-11,5,Processor Concentrations,Blues,00:4:11
May "Mayday" Parker,Stooping My Factor,1976-5-11,6,Glow,Jazz,00:2:50
May "Mayday" Parker,Stooping My Factor,1976-5-11,7,Coins,Blues,00:0:10
Dum-Dum Dugan,Provide this Days,1962-6-23,1,Bump,Soul,00:2:54
Dum-Dum Dugan,Twirls,1969-5-8,1,Pull Pretend,Blues,00:1:57
Dum-Dum Dugan,Twirls,1969-5-8,2,Swing Slide,Blues,00:4:12
Dum-Dum Dugan,Twirls,1969-5-8,3,War Costs,Soul,00:0:10
Dum-Dum Dugan,Twirls,1969-5-8,4,Exchanges,Blues,00:1:04
Dum-Dum Dugan,Twirls,1969-5-8,5,Triangle Canyons,Soul,00:3:51
Dum-Dum Dugan,Twirls,1969-5-8,6,Shout,Blues,00:0:05
Dum-Dum Dugan,Twirls,1969-5-8,7,Stuff Clash,Soul,00:0:22
Dum-Dum Dugan,Twirls,1969-5-8,8,Mast Expenditures,Soul,00:1:46
Dum-Dum Dugan,Describing,1955-5-17,1,Hide Stroll,Blues,00:3:10
Dum-Dum Dugan,Describing,1955-5-17,2,Joke Float,Blues,00:0:01
Dum-Dum Dugan,Describing,1955-5-17,3,Appeal,Blues,00:3:26
Dum-Dum Dugan,Describing,1955-5-17,4,Clang Boy,Blues,00:3:23
Dum-Dum Dugan,Describing,1955-5-17,5,Frown Workings,Soul,00:1:41
Dum-Dum Dugan,Describing,1955-5-17,6,Utilization Comb,Blues,00:0:18
Dum-Dum Dugan,Describing,1955-5-17,7,Fly Chatter,Blues,00:5:41
Dum-Dum Dugan,Describing,1955-5-17,8,Heat,Soul,00:0:13
Dum-Dum Dugan,Party,1957-5-17,1,Wag Chase,Zouk and Tropical,00:0:16
Dum-Dum Dugan,Party,1957-5-17,2,Tag Complements,Zouk and Tropical,00:2:21
Dum-Dum Dugan,Party,1957-5-17,3,Cars,Zouk and Tropical,00:1:51
Dum-Dum Dugan,Party,1957-5-17,4,Pairs,Zouk and Tropical,00:0:18
Dum-Dum Dugan,Party,1957-5-17,5,Blast,Jazz,00:4:11
Dum-Dum Dugan,Party,1957-5-17,6,Thousand Chairperson,Jazz,00:0:46
Master Order,Originated,1987-2-12,1,Scream Winters,Soul,00:2:52
Master Order,Originated,1987-2-12,2,Shiver Chapter,Blues,00:2:09
Master Order,Trip,1971-7-17,1,Rub Joke,Soul,00:3:58
Master Order,Trip,1971-7-17,2,Cry Cheep,Soul,00:0:25
Master Order,Trip,1971-7-17,3,Fluids,Soul,00:1:32
Master Order,Trip,1971-7-17,4,Giggle Frown,Jazz,00:0:57
Master Order,Trip,1971-7-17,5,Thump Stamp,Soul,00:4:29
Master Order,Trip,1971-7-17,6,Melt Shower,Soul,00:3:13
Master Order,Harming A Lot of Theories,1978-8-26,1,Melt,Blues,00:5:58
Master Order,Harming A Lot of Theories,1978-8-26,2,Race,Zouk and Tropical,00:5:24
Master Order,Harming A Lot of Theories,1978-8-26,3,Shake Flashlights,Zouk and Tropical,00:5:52
Master Order,Harming A Lot of Theories,1978-8-26,4,Chatter,Zouk and Tropical,00:3:39
Master Order,Harming A Lot of Theories,1978-8-26,5,Parts Counselors,Zouk and Tropical,00:1:37
Master Order,Harming A Lot of Theories,1978-8-26,6,Method Diagram,Zouk and Tropical,00:0:58
Gladiator Shi'ar,Jumping,2015-1-1,1,Rub Step,Jazz,00:5:54
Gladiator Shi'ar,Jumping,2015-1-1,2,Shelf,Jazz,00:1:06
Gladiator Shi'ar,Jumping,2015-1-1,3,Stamp Wrestle,Jazz,00:0:16
Gladiator Shi'ar,Jumping,2015-1-1,4,Auxiliaries,Jazz,00:0:47
Gladiator Shi'ar,Jumping,2015-1-1,5,Beep Crush,Blues,00:0:50
Hammer Justine,Calibers,1928-10-13,1,Clash,Soul,00:5:15
Hammer Justine,Calibers,1928-10-13,2,Rattle,Jazz,00:4:15
Hammer Justine,Riddled,1929-4-23,1,Railway Switch,Zouk and Tropical,00:1:16
Hammer Justine,Riddled,1929-4-23,2,Joke,Jazz,00:1:36
Hammer Justine,Riddled,1929-4-23,3,Mix,Jazz,00:2:25
Hammer Justine,Riddled,1929-4-23,4,Growl,Zouk and Tropical,00:2:55
May Parker,Guidance,1917-10-21,1,Clash,Soul,00:5:38
May Parker,Depends A Little Oar,1909-10-5,1,Sing Cake,Blues,00:3:39
May Parker,Depends A Little Oar,1909-10-5,2,Hide,Blues,00:4:14
May Parker,Depends A Little Oar,1909-10-5,3,Strains Modifications,Soul,00:3:50
May Parker,Depends A Little Oar,1909-10-5,4,Rush Load,Soul,00:4:06
May Parker,Depends A Little Oar,1909-10-5,5,Facility Milestones,Soul,00:0:32
May Parker,Depends A Little Oar,1909-10-5,6,Clash Crawl,Blues,00:5:26
May Parker,Depends A Little Oar,1909-10-5,7,Groan Follow,Soul,00:3:57
May Parker,Depends A Little Oar,1909-10-5,8,Follow,Soul,00:3:30
May Parker,Spoil,1911-9-5,1,Clash Bake,Blues,00:2:56
May Parker,Spoil,1911-9-5,2,Stuff,Blues,00:2:04
May Parker,Spoil,1911-9-5,3,Specialty Keels,Zouk and Tropical,00:4:12
May Parker,Spoil,1911-9-5,4,Travel Condensations,Blues,00:1:53
May Parker,Bell,1915-7-10,1,Shake Specialization,Zouk and Tropical,00:3:15
May Parker,Bell,1915-7-10,2,Want Night,Blues,00:4:38
May Parker,Bell,1915-7-10,3,Juggle Commas,Blues,00:3:06
May Parker,Bell,1915-7-10,4,Hum Float,Blues,00:3:25
May Parker,Bell,1915-7-10,5,Chap,Blues,00:1:43
Thunderstrike,Roar,1978-1-8,1,Brightness Reading,Zouk and Tropical,00:0:38
Thunderstrike,Roar,1978-1-8,2,Patients,Soul,00:5:54
Thunderstrike,Roar,1978-1-8,3,Citizen Leaper,Soul,00:1:59
Thunderstrike,Enveloped A Little Disassembly,1974-4-23,1,Purr,Blues,00:0:10
Thunderstrike,Enveloped A Little Disassembly,1974-4-23,2,Follow Stern,Blues,00:2:03
Thunderstrike,Enveloped A Little Disassembly,1974-4-23,3,Purr Buzz,Jazz,00:1:21
Thunderstrike,Enveloped A Little Disassembly,1974-4-23,4,Stoves,Blues,00:0:50
Thunderstrike,Enveloped A Little Disassembly,1974-4-23,5,Stalk Task,Blues,00:5:54
Thunderstrike,Enveloped A Little Disassembly,1974-4-23,6,Looks Jobs,Blues,00:3:04
Thunderstrike,Insulate,1976-6-7,1,Buzz,Zouk and Tropical,00:4:16
Thunderstrike,Insulate,1976-6-7,2,Roll,Jazz,00:2:34
Thunderstrike,Insulate,1976-6-7,3,Sink,Jazz,00:0:04
Thunderstrike,Insulate,1976-6-7,4,Jump Dream,Jazz,00:1:52
Thunderstrike,Insulate,1976-6-7,5,Hit Cathode,Jazz,00:3:30
Thunderstrike,Insulate,1976-6-7,6,Wail Grams,Zouk and Tropical,00:2:51
Thunderstrike,Insulate,1976-6-7,7,Summers Flashes,Zouk and Tropical,00:3:04
Thunderstrike,Insulate,1976-6-7,8,Stubs Spade,Jazz,00:2:18
Thunderstrike,Netting,1973-4-6,1,Beep Stitch,Jazz,00:3:45
Thunderstrike,Netting,1973-4-6,2,Stumble,Jazz,00:4:00
Thunderstrike,Netting,1973-4-6,3,Cups,Jazz,00:0:52
Thunderstrike,Comparing,1976-6-5,1,Push Jail,Soul,00:0:49
Thunderstrike,Comparing,1976-6-5,2,Blast,Zouk and Tropical,00:2:38
Thunderstrike,Comparing,1976-6-5,3,Executives,Soul,00:5:25
Thunderstrike,Comparing,1976-6-5,4,Precaution,Zouk and Tropical,00:2:22
Aireo,Click,1926-10-17,1,Speed Fly,Blues,00:5:18
Aireo,Click,1926-10-17,2,Wools Liquor,Soul,00:0:05
Aireo,Click,1926-10-17,3,Clocks Candles,Blues,00:5:03
Aireo,Click,1926-10-17,4,Discontinuations,Blues,00:4:41
Aireo,Click,1926-10-17,5,Juggle Step,Blues,00:4:17
Aireo,Click,1926-10-17,6,Cut Smash,Blues,00:4:05
Aireo,Click,1926-10-17,7,Blink Heat,Soul,00:2:47
Aireo,Click,1926-10-17,8,Dirt Guns,Blues,00:1:31
Aireo,Click,1926-10-17,9,Trip,Blues,00:1:24
Svarog,Disclosing,1980-2-21,1,Hiss Chap,Zouk and Tropical,00:4:19
Svarog,Disclosing,1980-2-21,2,Tag Sink,Zouk and Tropical,00:1:50
Svarog,Disclosing,1980-2-21,3,Triangles Concentrations,Zouk and Tropical,00:2:28
Svarog,Disclosing,1980-2-21,4,Drillers Mover,Zouk and Tropical,00:5:13
Svarog,Disclosing,1980-2-21,5,Follow Purr,Zouk and Tropical,00:5:08
Svarog,Disclosing,1980-2-21,6,Hoot Travel,Blues,00:2:46
Svarog,Disclosing,1980-2-21,7,Ride Sabotage,Blues,00:5:07
Svarog,Disclosing,1980-2-21,8,Roll,Zouk and Tropical,00:4:01
Dracula,Aligning A Little Defeats,1961-10-15,1,Pull Poach,Blues,00:3:05
Dracula,Aligning A Little Defeats,1961-10-15,2,Weep,Soul,00:1:38
Dracula,Aligning A Little Defeats,1961-10-15,3,Row Tag,Soul,00:0:38
Dracula,Aligning A Little Defeats,1961-10-15,4,Boast,Blues,00:0:28
Dracula,Aligning A Little Defeats,1961-10-15,5,Growl,Blues,00:2:31
Dracula,Stitched A Lot of Worm,1959-7-12,1,Pass,Zouk and Tropical,00:0:53
Dracula,Stitched A Lot of Worm,1959-7-12,2,Wrestle Evaluation,Zouk and Tropical,00:4:38
Stiletto,Emitter,2015-6-17,1,Shiver Blend,Soul,00:2:40
Stiletto,Emitter,2015-6-17,2,Yells Ornament,Soul,00:1:21
Stiletto,Emitter,2015-6-17,3,Fly,Soul,00:5:31
Stiletto,Emitter,2015-6-17,4,Transactions,Zouk and Tropical,00:5:45
Stiletto,Emitter,2015-6-17,5,Climb Designator,Zouk and Tropical,00:0:24
Ned Leeds,Studying A Little Rudders,1931-1-16,1,Umbrellas,Blues,00:5:05
Ned Leeds,Studying A Little Rudders,1931-1-16,2,Beep Paddle,Blues,00:1:35
Ned Leeds,Studying A Little Rudders,1931-1-16,3,Sing Plant,Blues,00:0:48
Ned Leeds,Studying A Little Rudders,1931-1-16,4,Clang,Soul,00:4:37
Ned Leeds,Studying A Little Rudders,1931-1-16,5,Stuff,Blues,00:3:18
Ned Leeds,Studying A Little Rudders,1931-1-16,6,Coal Type,Blues,00:5:25
Oddball,Picked,1942-6-20,1,Dash Confinement,Soul,00:2:50
Oddball,Picked,1942-6-20,2,Swim,Soul,00:0:59
Oddball,Picked,1942-6-20,3,Linkage Veteran,Soul,00:0:23
Oddball,Picked,1942-6-20,4,Flap,Jazz,00:0:08
Oddball,Picked,1942-6-20,5,Bark Fog,Jazz,00:3:59
Oddball,Picked,1942-6-20,6,Mix,Jazz,00:4:10
Oddball,Stows Your Asterisks,1944-7-8,1,Pull,Zouk and Tropical,00:3:22
Oddball,Stows Your Asterisks,1944-7-8,2,Completions,Zouk and Tropical,00:5:15
Oddball,Stows Your Asterisks,1944-7-8,3,Dusts,Zouk and Tropical,00:1:43
Oddball,Stows Your Asterisks,1944-7-8,4,Clang,Blues,00:4:04
Oddball,Rattle,1951-5-6,1,Wrestle Pretend,Blues,00:1:02
Oddball,Rattle,1951-5-6,2,Vehicles,Soul,00:3:17
Oddball,Rattle,1951-5-6,3,Offices,Blues,00:4:40
Oddball,Rattle,1951-5-6,4,Fry,Soul,00:3:35
Oddball,Rattle,1951-5-6,5,Ammunition Nozzle,Blues,00:4:46
Oddball,Rattle,1951-5-6,6,Riddle,Blues,00:0:52
Oddball,Rattle,1951-5-6,7,Frown Girl,Blues,00:2:25
Oddball,Rattle,1951-5-6,8,Jars Mornings,Blues,00:1:16
Oddball,Rattle,1951-5-6,9,Roll Housing,Soul,00:1:54
Him,Spread,2015-9-1,1,Dash,Blues,00:4:55
Him,Spread,2015-9-1,2,Push,Blues,00:5:53
Worm,Referenced My Fort,1939-4-14,1,Tickle,Blues,00:4:51
Worm,Referenced My Fort,1939-4-14,2,Blink,Blues,00:1:50
Worm,Referenced My Fort,1939-4-14,3,Clash Rush,Blues,00:3:53
Worm,Referenced My Fort,1939-4-14,4,Stuff,Blues,00:0:41
Worm,Referenced My Fort,1939-4-14,5,Chances Signatures,Blues,00:5:29
Worm,Referenced My Fort,1939-4-14,6,Bake,Blues,00:4:39
Worm,Referenced My Fort,1939-4-14,7,Blast Quantity,Zouk and Tropical,00:3:42
Worm,Referenced My Fort,1939-4-14,8,Enlistment Capstans,Zouk and Tropical,00:2:43
Worm,Testing,1933-4-4,1,Bang Resources,Jazz,00:5:43
Worm,Testing,1933-4-4,2,Pull Boil,Jazz,00:5:21
Worm,Testing,1933-4-4,3,Crawl Bark,Jazz,00:5:21
Worm,Testing,1933-4-4,4,Joke Alternate,Jazz,00:2:55
Worm,Testing,1933-4-4,5,Transistors,Jazz,00:0:59
Worm,Testing,1933-4-4,6,Thump Articles,Jazz,00:4:58
Worm,Shares,1933-12-20,1,Click,Jazz,00:4:15
Worm,Shares,1933-12-20,2,Tag,Jazz,00:1:54
Worm,Shares,1933-12-20,3,Stumble Uncertainties,Jazz,00:4:11
Worm,Shares,1933-12-20,4,Joke Click,Jazz,00:1:04
Worm,Shares,1933-12-20,5,Multimeter,Jazz,00:4:00
Worm,Stormed,1940-6-21,1,Casualty President,Jazz,00:4:53
Mandrill,Toolbox,2013-9-27,1,Jury Hours,Zouk and Tropical,00:3:51
Mandrill,Toolbox,2013-9-27,2,Lives,Soul,00:2:36
Mandrill,Toolbox,2013-9-27,3,Stamp,Soul,00:5:20
Mandrill,Toolbox,2013-9-27,4,Giggle Stacks,Zouk and Tropical,00:0:28
Mandrill,Toolbox,2013-9-27,5,Purr Wave,Soul,00:0:10
Mandrill,Toolbox,2013-9-27,6,Ride Stuff,Zouk and Tropical,00:3:34
Mandrill,Toolbox,2013-9-27,7,Spray,Zouk and Tropical,00:3:58
Mandrill,Toolbox,2013-9-27,8,Crashes Roller,Zouk and Tropical,00:0:51
Mandrill,Compassed,2013-10-2,1,Smash Jump,Blues,00:2:52
Mandrill,Compassed,2013-10-2,2,Bake,Blues,00:3:22
Mandrill,Thump,2013-4-21,1,Thermocouple,Zouk and Tropical,00:0:40
Mandrill,Thump,2013-4-21,2,Sessions,Zouk and Tropical,00:4:27
Mandrill,Thump,2013-4-21,3,Float,Zouk and Tropical,00:3:56
Mandrill,Thump,2013-4-21,4,Bang,Zouk and Tropical,00:3:35
Mandrill,Thump,2013-4-21,5,Trip Blast,Soul,00:3:07
Mandrill,Upseting a Lifetimes,2014-5-14,1,Chap Soles,Jazz,00:5:42
Mandrill,Upseting a Lifetimes,2014-5-14,2,Roar,Zouk and Tropical,00:0:43
Mandrill,Upseting a Lifetimes,2014-5-14,3,Harbors,Zouk and Tropical,00:5:31
Mandrill,Explosion,2014-8-20,1,Gyros,Zouk and Tropical,00:1:42
Mandrill,Explosion,2014-8-20,2,Sob Stuffing,Soul,00:3:05
Mandrill,Explosion,2014-8-20,3,Wraps,Soul,00:1:41
Mandrill,Explosion,2014-8-20,4,Suction Decibel,Zouk and Tropical,00:0:11
Night Rider,Jug,1936-1-11,1,Weep Faint,Blues,00:5:49
Night Rider,Jug,1936-1-11,2,Toast,Blues,00:5:47
Night Rider,Jug,1936-1-11,3,Stroll Pretend,Jazz,00:1:54
Night Rider,Jug,1936-1-11,4,Spread Cry,Jazz,00:2:45
Karma,Forced,1969-3-2,1,Facepieces Nurses,Zouk and Tropical,00:5:59
Karma,Forced,1969-3-2,2,Speed Hands,Blues,00:2:28
Karma,Forced,1969-3-2,3,Smash Weep,Blues,00:0:27
Karma,Forced,1969-3-2,4,Caw Circumference,Blues,00:0:29
Karma,Forced,1969-3-2,5,Taxis,Blues,00:3:39
Karma,Forced,1969-3-2,6,Beads Observations,Blues,00:2:49
Karma,Forced,1969-3-2,7,Stalk Whistles,Blues,00:4:43
Karma,Forced,1969-3-2,8,Thing,Zouk and Tropical,00:5:59
Karma,Reciprocated the Creeks,1970-6-13,1,Tickle Commission,Blues,00:3:10
Karma,Reciprocated the Creeks,1970-6-13,2,Wrestle,Jazz,00:4:32
Karma,Reciprocated the Creeks,1970-6-13,3,Grounds,Jazz,00:4:43
Karma,Reciprocated the Creeks,1970-6-13,4,Roar,Jazz,00:3:34
Karma,Reciprocated the Creeks,1970-6-13,5,Ride,Jazz,00:0:09
Karma,Reciprocated the Creeks,1970-6-13,6,Irons,Jazz,00:0:19
Karma,Reciprocated the Creeks,1970-6-13,7,Purchases,Blues,00:0:39
Karma,Reciprocated the Creeks,1970-6-13,8,Circles,Blues,00:5:50
Karma,Reciprocated the Creeks,1970-6-13,9,Jug Receptacles,Blues,00:1:43
Karma,Toss,1983-5-2,1,Hiss Roar,Soul,00:5:08
Karma,Toss,1983-5-2,2,Precaution,Blues,00:0:45
Doctor Strange,Rang,1967-4-13,1,Juggle Push,Jazz,00:2:21
Doctor Strange,Rang,1967-4-13,2,Radio Party,Jazz,00:3:17
Doctor Strange,Rang,1967-4-13,3,Cargoes Fireball,Soul,00:2:01
N'Gabthoth,Disconnects Either Strokes,2019-5-27,1,Follow Crop,Jazz,00:5:12
N'Gabthoth,Disconnects Either Strokes,2019-5-27,2,Fly,Zouk and Tropical,00:5:52
N'Gabthoth,Disconnects Either Strokes,2019-5-27,3,Slashes,Zouk and Tropical,00:0:14
N'Gabthoth,Disconnects Either Strokes,2019-5-27,4,Float Rattle,Zouk and Tropical,00:5:13
N'Gabthoth,Disconnects Either Strokes,2019-5-27,5,Goals Rollers,Jazz,00:5:41
N'Gabthoth,Disconnects Either Strokes,2019-5-27,6,Mix Pulse,Jazz,00:1:53
N'Gabthoth,Disconnects Either Strokes,2019-5-27,7,Key Sense,Jazz,00:1:16
